File,MRR,Total_Tokens,Predicted_Tokens
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/tasks/15781.java.tokens,0.7999406880189798,282,282
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/tasks/15785.java.tokens,0.7197591680350302,349,349
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/15700.java.tokens,0.8638392857142857,33,33
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/15702.java.tokens,0.75,31,31
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/15701.java.tokens,0.7916666666666666,79,79
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/15703.java.tokens,0.8913043478260869,24,24
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/15768.java.tokens,1.0,3,3
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/plugins/15777.java.tokens,0.7920947488584474,293,293
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/plugins/15778.java.tokens,0.6665587481451504,354,354
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/plugins/15775.java.tokens,0.8077519379844962,44,44
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/plugins/15773.java.tokens,0.6333743169398908,611,611
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/plugins/15771.java.tokens,0.5806665361013187,852,852
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/plugins/15772.java.tokens,0.7228667699821546,339,339
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/plugins/15779.java.tokens,0.8021825396825397,281,281
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/plugins/15776.java.tokens,0.5730019493177388,229,229
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/plugins/15774.java.tokens,0.7231171548117155,240,240
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/plugins/15780.java.tokens,1.0,9,9
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/distribution/15705.java.tokens,0.7568027210884354,22,22
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/distribution/15707.java.tokens,1.0,4,4
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/platform-play/src/main/java/org/gradle/play/distribution/15706.java.tokens,0.7696428571428571,21,21
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/authentication/15983.java.tokens,1.0,8,8
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/authentication/15982.java.tokens,0.9166666666666666,19,19
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/connector/15998.java.tokens,0.7965517241379311,30,30
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/connector/15999.java.tokens,0.8333333333333334,22,22
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/15994.java.tokens,0.7430698739977091,98,98
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/15996.java.tokens,0.7666666666666667,38,38
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/15986.java.tokens,0.7620262390670554,148,148
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/15989.java.tokens,0.7479674796747968,42,42
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/15990.java.tokens,0.8388157894736842,77,77
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/15992.java.tokens,0.7137260887260887,79,79
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/local/16014.java.tokens,0.9,11,11
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/local/16004.java.tokens,0.7535714285714287,57,57
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/local/16009.java.tokens,0.7018779342723005,72,72
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/local/16006.java.tokens,0.7757440476190477,49,49
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/local/16010.java.tokens,0.8888888888888888,19,19
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/local/16000.java.tokens,0.6895238095238095,51,51
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/local/16002.java.tokens,0.7011494252873562,30,30
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/local/16012.java.tokens,0.9523809523809523,22,22
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/local/16001.java.tokens,0.7777777777777778,46,46
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/local/16011.java.tokens,0.8846153846153846,14,14
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/local/16013.java.tokens,0.9375,17,17
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/local/16003.java.tokens,0.6121951219512195,83,83
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/local/16005.java.tokens,0.7882882882882883,38,38
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/local/16015.java.tokens,0.6915555555555556,76,76
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/local/16007.java.tokens,0.875,37,37
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/local/16008.java.tokens,0.7142857142857143,15,15
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/15991.java.tokens,0.7153628117913833,323,323
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/15993.java.tokens,0.7876543209876543,28,28
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/transfer/16022.java.tokens,0.75,9,9
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/transfer/16020.java.tokens,0.8180952380952381,91,91
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/transfer/16019.java.tokens,0.8079519686662544,78,78
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/transfer/16026.java.tokens,0.7369350282485875,119,119
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/transfer/16024.java.tokens,0.8928571428571429,29,29
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/transfer/16025.java.tokens,0.9166666666666666,25,25
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/transfer/16023.java.tokens,0.9074074074074074,28,28
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/transfer/16021.java.tokens,0.8666666666666666,36,36
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/15995.java.tokens,0.8333333333333333,26,26
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/metadata/16017.java.tokens,0.9270833333333334,37,37
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/metadata/16018.java.tokens,0.4642857142857143,71,71
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/metadata/16016.java.tokens,0.7724375538329027,130,130
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/15988.java.tokens,0.8333333333333334,13,13
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/15987.java.tokens,0.6333333333333333,31,31
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/resource/15997.java.tokens,0.5862737444704658,367,367
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/authentication/15985.java.tokens,0.7448337825696316,54,54
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/resources/src/main/java/org/gradle/internal/authentication/15984.java.tokens,0.8429118773946359,30,30
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/base-services-groovy/src/main/groovy/org/gradle/util/11375.java.tokens,0.75,12,12
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/base-services-groovy/src/main/groovy/org/gradle/groovy/scripts/internal/11373.java.tokens,0.8034093449586408,214,214
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/base-services-groovy/src/main/groovy/org/gradle/groovy/scripts/internal/11371.java.tokens,0.7236652236652236,386,386
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/base-services-groovy/src/main/groovy/org/gradle/groovy/scripts/internal/11368.java.tokens,0.7731481481481481,28,28
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/base-services-groovy/src/main/groovy/org/gradle/groovy/scripts/internal/11369.java.tokens,0.5829584185412406,490,490
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/base-services-groovy/src/main/groovy/org/gradle/groovy/scripts/internal/11374.java.tokens,0.9090909090909091,23,23
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/base-services-groovy/src/main/groovy/org/gradle/groovy/scripts/internal/11372.java.tokens,0.8122222222222223,31,31
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/base-services-groovy/src/main/groovy/org/gradle/groovy/scripts/internal/11370.java.tokens,0.7321598639455783,841,841
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/base-services-groovy/src/main/groovy/org/gradle/groovy/scripts/11367.java.tokens,0.8461538461538461,14,14
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/base-services-groovy/src/main/groovy/org/gradle/api/11362.java.tokens,0.5800245098039215,69,69
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/base-services-groovy/src/main/groovy/org/gradle/api/specs/internal/11366.java.tokens,0.759581881533101,42,42
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/base-services-groovy/src/main/groovy/org/gradle/api/specs/11364.java.tokens,0.6934397163120568,95,95
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/base-services-groovy/src/main/groovy/org/gradle/api/specs/11365.java.tokens,0.7108465608465608,139,139
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/base-services-groovy/src/main/groovy/org/gradle/api/internal/11363.java.tokens,0.6511378848728246,167,167
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/base-services-groovy/src/test/groovy/org/gradle/api/specs/11379.java.tokens,0.7671428571428572,71,71
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/base-services-groovy/src/test/groovy/org/gradle/api/specs/11376.java.tokens,0.6517615176151762,124,124
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/base-services-groovy/src/test/groovy/org/gradle/api/specs/11377.java.tokens,0.8148561507936508,97,97
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/base-services-groovy/src/test/groovy/org/gradle/api/specs/11378.java.tokens,0.734375,49,49
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/integ-test/src/integTest/groovy/org/gradle/integtests/13816.java.tokens,0.7229853479853481,183,183
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/integ-test/src/integTest/groovy/org/gradle/integtests/13819.java.tokens,0.8935185185185185,73,73
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/integ-test/src/integTest/groovy/org/gradle/integtests/13818.java.tokens,0.8626126126126127,75,75
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/integ-test/src/integTest/groovy/org/gradle/integtests/13817.java.tokens,0.7078183046268153,565,565
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/integ-test/src/integTest/resources/org/gradle/integtests/ProjectLayoutIntegrationTest/canUseANonStandardBuildDir/src/test/java/13822.java.tokens,0.8888888888888888,10,10
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/integ-test/src/integTest/resources/org/gradle/integtests/ProjectLayoutIntegrationTest/canUseANonStandardBuildDir/src/main/java/13821.java.tokens,0.0,1,1
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/integ-test/src/integTest/resources/org/gradle/integtests/ExecIntegrationTest/shared/src/main/java/org/gradle/13820.java.tokens,0.6666666666666666,40,40
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/14822.java.tokens,0.9516129032258065,32,32
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/collection/14836.java.tokens,0.9166666666666666,31,31
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/collection/14840.java.tokens,1.0,4,4
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/collection/internal/14837.java.tokens,0.8695652173913043,24,24
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/collection/internal/14838.java.tokens,0.8068783068783069,64,64
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/collection/internal/14839.java.tokens,0.6193350316807107,487,487
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/collection/14835.java.tokens,0.8320690883190883,157,157
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/method/15004.java.tokens,0.6975587194337194,297,297
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/type/15031.java.tokens,0.7234432234432234,92,92
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/type/15033.java.tokens,0.5489209353562666,635,635
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/type/15035.java.tokens,0.6529411764705882,188,188
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/type/15037.java.tokens,0.9230769230769231,27,27
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/type/15038.java.tokens,0.7172264269946389,152,152
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/type/15034.java.tokens,0.7752645502645503,127,127
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/type/15036.java.tokens,0.7147286821705426,216,216
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/type/15032.java.tokens,0.7831468732071142,84,84
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/asm/14841.java.tokens,0.6911755461260412,304,304
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14910.java.tokens,0.6942080378250591,330,330
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14930.java.tokens,0.765625,33,33
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14920.java.tokens,0.881578947368421,77,77
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14912.java.tokens,0.8024691358024691,28,28
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14922.java.tokens,0.9,11,11
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14932.java.tokens,0.6331818181818182,111,111
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14924.java.tokens,0.8386243386243386,28,28
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14914.java.tokens,0.8457627118644068,60,60
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14929.java.tokens,0.8066078116639914,179,179
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14926.java.tokens,0.7507407407407407,46,46
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14919.java.tokens,0.6219512195121951,42,42
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14916.java.tokens,0.8631840796019901,202,202
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14906.java.tokens,0.767156862745098,69,69
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14909.java.tokens,0.8304473304473304,67,67
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14915.java.tokens,0.739720695970696,313,313
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14925.java.tokens,0.8508474576271187,60,60
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14908.java.tokens,0.6853099730458221,107,107
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14907.java.tokens,0.6588652938652938,371,371
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14917.java.tokens,0.7960573476702508,94,94
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14918.java.tokens,0.8518518518518519,28,28
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14927.java.tokens,0.7160010240655401,187,187
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14928.java.tokens,0.867231638418079,60,60
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14921.java.tokens,0.6751230540293041,417,417
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14931.java.tokens,0.8518518518518519,28,28
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14911.java.tokens,0.7066666666666667,101,101
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14923.java.tokens,0.699115377376247,254,254
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/inspect/14913.java.tokens,0.8201058201058201,28,28
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15010.java.tokens,0.6979166666666666,17,17
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15020.java.tokens,0.6291888954752025,242,242
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15012.java.tokens,0.5968810916179337,172,172
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15022.java.tokens,0.6022727272727273,89,89
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15024.java.tokens,0.7328767123287672,74,74
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15014.java.tokens,0.8550689375506894,138,138
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15009.java.tokens,0.5599587098521001,470,470
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15006.java.tokens,0.5099932206036857,2237,2237
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15016.java.tokens,0.8571428571428571,8,8
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15019.java.tokens,0.8175438596491229,96,96
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15005.java.tokens,0.7031963470319635,74,74
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15015.java.tokens,0.8890961857379768,68,68
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15025.java.tokens,0.6724709784411277,202,202
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15018.java.tokens,0.8715846994535519,62,62
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15017.java.tokens,0.7824836601307189,86,86
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15007.java.tokens,0.6944444444444444,121,121
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15008.java.tokens,0.6808246753246753,551,551
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15021.java.tokens,0.567219708396179,443,443
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15011.java.tokens,0.6663538873994639,374,374
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15023.java.tokens,0.8,6,6
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/registry/15013.java.tokens,0.7428097607202084,403,403
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/manage/instance/14935.java.tokens,0.8285714285714286,36,36
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/manage/instance/14933.java.tokens,0.8106060606060606,23,23
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/manage/instance/14934.java.tokens,0.6603017755191668,254,254
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/manage/schema/14939.java.tokens,0.6909254267744834,54,54
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/manage/schema/14944.java.tokens,0.6653171390013496,248,248
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/manage/schema/cache/14954.java.tokens,0.7361721611721611,131,131
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/manage/schema/cache/14956.java.tokens,0.6309523809523809,36,36
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/manage/schema/cache/14955.java.tokens,0.8015873015873016,64,64
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/manage/schema/cache/14953.java.tokens,0.7442857142857143,176,176
/data/ccasal/CodeNLP/DiverseJavaNames/gradle___gradle/subprojects/model-core/src/main/java/org/gradle/model/internal/manage/schema/14946.java.tokens,0.8154761904761905,29,29
